iata_code,lat,lon,name,type,iso3,iso_region,municipality
SVB,-14.27859974,50.17470169,Sambava Airport,medium_airport,MDG,MG-D,
TTS,-16.751064000000003,47.619015999999995,Tsaratanana Airport,small_airport,MDG,MG-M,Tsaratanana
VOH,-13.37580013,50.00279999,Vohimarina Airport,medium_airport,MDG,MG-D,
WAI,-14.8987999,47.9939003,Ambalabe Airport,medium_airport,MDG,MG-M,Antsohihy
WMA,-15.833048999999999,48.833284,Mandritsara Airport,small_airport,MDG,MG-M,Mandritsara
FTU,-25.03809929,46.95610046,Tôlanaro Airport,medium_airport,MDG,MG-U,Tôlanaro
HVA,-14.62969971,47.76380157,Analalava Airport,medium_airport,MDG,MG-M,
TMM,-18.10950089,49.39250183,Toamasina Airport,medium_airport,MDG,MG-A,
WFI,-21.4416008,47.11169815,Fianarantsoa Airport,medium_airport,MDG,MG-F,
TVA,-17.850082999999998,44.920466999999995,Morafenobe Airport,small_airport,MDG,MG-M,Morafenobe
MXM,-21.75390053,43.37549973,Morombe Airport,medium_airport,MDG,MG-U,
MNJ,-21.20179939,48.35829926,Mananjary Airport,medium_airport,MDG,MG-F,
WVK,-22.11969948,48.02170181,Manakara Airport,medium_airport,MDG,MG-F,
TLE,-23.38339996,43.72850037,Toliara Airport,medium_airport,MDG,MG-U,
WAQ,-18.701273,44.614921,Antsalova Airport,small_airport,MDG,MG-M,Antsalova
MJA,-21.426105,44.316509,Manja Airport,small_airport,MDG,MG-U,Manja
SMS,-17.09390068,49.81579971,Sainte Marie Airport,medium_airport,MDG,MG-A,
TNR,-18.7969,47.478802,Ivato Airport,large_airport,MDG,MG-T,Antananarivo
RVA,-22.80529976,47.820598600000004,Farafangana Airport,small_airport,MDG,MG-F,
JVA,-18.80501,45.273467,Ankavandra Airport,small_airport,MDG,MG-U,Ankavandra
BMD,-19.68670082,44.54190063,Belo sur Tsiribihina Airport,small_airport,MDG,MG-U,Belo sur Tsiribihina
ZVA,-19.56279945,45.45080185,Miandrivazo Airport,medium_airport,MDG,MG-U,
MXT,-18.049999,44.033001,Maintirano Airport,small_airport,MDG,MG-M,Maintirano
DRV,5.1561,73.1302,Dharavandhoo Airport,small_airport,MDV,MV-20,Baa Atoll
VAM,3.4705555560000003,72.83583333,Villa Airport,medium_airport,MDV,MV-13,Maamigili
MLE,4.191830158,73.52909851,Malé International Airport,large_airport,MDV,MV-MLE,Malé
KDO,1.85916996,73.52189636,Kadhdhoo Airport,medium_airport,MDV,MV-05,Kadhdhoo
TMF,2.211,73.1533,Thimarafushi Airport,small_airport,MDV,MV-08,Thimarafushi
HAQ,6.744229794,73.17050171,Hanimaadhoo Airport,medium_airport,MDV,MV-23,Haa Dhaalu Atoll
GAN,-0.693342,73.155602,Gan International Airport,medium_airport,MDV,MV-01,Gan
KDM,0.488130987,72.99690247,Kaadedhdhoo Airport,medium_airport,MDV,MV-28,Huvadhu Atoll
GKK,0.7324,73.4336,Kooddoo Airport,small_airport,MDV,MV-27,Huvadhu Atoll
PPE,31.351987,-113.305177,Mar de Cortés International Airport,small_airport,MEX,MX-SON,Puerto Peñasco
SLW,25.54949951,-100.9290009,Plan De Guadalupe International Airport,medium_airport,MEX,MX-COA,Saltillo
TLC,19.33709908,-99.56600189,Licenciado Adolfo Lopez Mateos International Airport,medium_airport,MEX,MX-MEX,Toluca
TIJ,32.54109955,-116.97000120000001,General Abelardo L. Rodríguez International Airport,large_airport,MEX,MX-BCN,Tijuana
TGZ,16.56360054,-93.02249908,Angel Albino Corzo International Airport,medium_airport,MEX,MX-CHP,Tuxtla Gutiérrez
TRC,25.56830025,-103.4110031,Francisco Sarabia International Airport,medium_airport,MEX,MX-COA,Torreón
SLP,22.25429916,-100.9309998,Ponciano Arriaga International Airport,medium_airport,MEX,MX-SLP,San Luis Potosí
SJD,23.15180016,-109.7210007,Los Cabos International Airport,large_airport,MEX,MX-BCS,San José del Cabo
REX,26.0089,-98.2285,General Lucio Blanco International Airport,medium_airport,MEX,MX-TAM,Reynosa
QRO,20.6173,-100.185997,Querétaro Intercontinental Airport,medium_airport,MEX,MX-QUE,Querétaro
PXM,15.8769,-97.08910300000001,Puerto Escondido International Airport,medium_airport,MEX,MX-OAX,Puerto Escondido
PVR,20.68009949,-105.2539978,Licenciado Gustavo Díaz Ordaz International Airport,large_airport,MEX,MX-JAL,Puerto Vallarta
PQM,17.533153,-92.015484,Palenque International Airport,small_airport,MEX,MX-CHP,
UPN,19.39669991,-102.0390015,Licenciado y General Ignacio Lopez Rayon Airport,medium_airport,MEX,MX-MIC,
PDS,28.627399,-100.535004,Piedras Negras International Airport,medium_airport,MEX,MX-COA,
PBC,19.15810013,-98.37139893,Hermanos Serdán International Airport,medium_airport,MEX,MX-PUE,Puebla
PAZ,20.60269928,-97.46080017,El Tajín National Airport,medium_airport,MEX,MX-VER,Poza Rica
OAX,16.99990082,-96.72660065,Xoxocotlán International Airport,medium_airport,MEX,MX-OAX,Oaxaca
NLD,27.44389915,-99.57050323,Quetzalcóatl International Airport,medium_airport,MEX,MX-TAM,Nuevo Laredo
MZT,23.16139984,-106.26599879999999,General Rafael Buelna International Airport,medium_airport,MEX,MX-SIN,Mazatlán
JAL,19.47509956,-96.79750061,El Lencero Airport,medium_airport,MEX,MX-VER,Xalapa
LZC,18.00169945,-102.2210007,Lázaro Cárdenas Airport,medium_airport,MEX,MX-MIC,Lázaro Cárdenas
LMM,25.68519974,-109.0810013,Valle del Fuerte International Airport,medium_airport,MEX,MX-SIN,Los Mochis
BJX,20.9935,-101.481003,Del Bajío International Airport,medium_airport,MEX,MX-GUA,Silao
LAP,24.0727005,-110.36199950000001,Manuel Márquez de León International Airport,medium_airport,MEX,MX-BCS,La Paz
LTO,25.98920059,-111.34799960000001,Loreto International Airport,medium_airport,MEX,MX-BCS,Loreto
TAM,22.29640007,-97.86589813,General Francisco Javier Mina International Airport,medium_airport,MEX,MX-TAM,Tampico
MAM,25.76989937,-97.52529907,General Servando Canales International Airport,medium_airport,MEX,MX-TAM,Matamoros
MXL,32.6306,-115.241997,General Rodolfo Sánchez Taboada International Airport,medium_airport,MEX,MX-BCN,Mexicali
MLM,19.84989929,-101.0250015,General Francisco J. Mujica International Airport,medium_airport,MEX,MX-MIC,Morelia
MTT,18.10339928,-94.58070374,Minatitlán/Coatzacoalcos National Airport,medium_airport,MEX,MX-VER,Minatitlán
LOV,26.9557,-101.470001,Monclova International Airport,medium_airport,MEX,MX-COA,
MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport,large_airport,MEX,MX-DIF,Mexico City
MTY,25.7784996,-100.10700229999999,General Mariano Escobedo International Airport,large_airport,MEX,MX-NLE,Monterrey
MID,20.93700027,-89.65769959,Licenciado Manuel Crescencio Rejon Int Airport,medium_airport,MEX,MX-YUC,Mérida
SRL,27.0927,-112.0985,Palo Verde Airport,small_airport,MEX,MX-BCS,Santa Rosalia
IZT,16.449301000000002,-95.09369699999999,Ixtepec Airport,medium_airport,MEX,MX-OAX,Ixtepec
CUN,21.03650093,-86.87709808,Cancún International Airport,large_airport,MEX,MX-ROO,Cancún
CLQ,19.277,-103.57700200000001,Licenciado Miguel de la Madrid Airport,medium_airport,MEX,MX-COL,Colima
SCX,16.21260071,-95.20159912,Salina Cruz Naval Air Station,small_airport,MEX,MX-OAX,Salina Cruz
ACA,16.75709915,-99.7539978,General Juan N Alvarez International Airport,large_airport,MEX,MX-GRO,Acapulco
AGU,21.705601,-102.318001,Jesús Terán Paredo International Airport,medium_airport,MEX,MX-AGU,Aguascalientes
HUX,15.7753,-96.26260400000001,Bahías de Huatulco International Airport,medium_airport,MEX,MX-OAX,Huatulco
CVJ,18.83480072,-99.26129913,General Mariano Matamoros Airport,medium_airport,MEX,MX-MOR,
CME,18.65369987,-91.79900359999999,Ciudad del Carmen International Airport,medium_airport,MEX,MX-CAM,Ciudad del Carmen
CUL,24.76449966,-107.47499850000001,Bachigualato Federal International Airport,medium_airport,MEX,MX-SIN,Culiacán
CTM,18.50469971,-88.32679749,Chetumal International Airport,medium_airport,MEX,MX-ROO,Chetumal
CEN,27.39259911,-109.83300020000001,Ciudad Obregón International Airport,medium_airport,MEX,MX-SON,Ciudad Obregón
CPE,19.81679916,-90.50029755,Ingeniero Alberto Acuña Ongay International Airport,medium_airport,MEX,MX-CAM,Campeche
TAP,14.79430008,-92.37000275,Tapachula International Airport,medium_airport,MEX,MX-CHP,Tapachula
CUU,28.70289993,-105.9649963,General Roberto Fierro Villalobos International Airport,medium_airport,MEX,MX-CHH,Chihuahua
CVM,23.70330048,-98.95649719,General Pedro Jose Mendez International Airport,medium_airport,MEX,MX-TAM,Ciudad Victoria
CJS,31.63610077,-106.4290009,Abraham González International Airport,medium_airport,MEX,MX-CHH,Ciudad Juárez
CZM,20.5223999,-86.92559814,Cozumel International Airport,medium_airport,MEX,MX-ROO,Cozumel
VSA,17.99699974,-92.81739807,Carlos Rovirosa Pérez International Airport,medium_airport,MEX,MX-TAB,Villahermosa
VER,19.14590073,-96.18730164,General Heriberto Jara International Airport,medium_airport,MEX,MX-VER,Veracruz
ZCL,22.89710045,-102.68699649999999,General Leobardo C. Ruiz International Airport,medium_airport,MEX,MX-ZAC,Zacatecas
CYW,20.546,-100.887001,Captain Rogelio Castillo National Airport,medium_airport,MEX,MX-GUA,Celaya
ZLO,19.14480019,-104.5589981,Playa De Oro International Airport,medium_airport,MEX,MX-COL,Manzanillo
HMO,29.09589958,-111.04799650000001,General Ignacio P. Garcia International Airport,large_airport,MEX,MX-SON,Hermosillo
ZIH,17.60160065,-101.4609985,Ixtapa Zihuatanejo International Airport,medium_airport,MEX,MX-GRO,Ixtapa
GYM,27.96899986,-110.9250031,General José María Yáñez International Airport,medium_airport,MEX,MX-SON,Guaymas
GDL,20.52179909,-103.310997,Don Miguel Hidalgo Y Costilla International Airport,large_airport,MEX,MX-JAL,Guadalajara
TPQ,21.4195,-104.843002,Amado Nervo National Airport,medium_airport,MEX,MX-NAY,Tepic
DGO,24.12420082,-104.52799990000001,General Guadalupe Victoria International Airport,medium_airport,MEX,MX-DUR,Durango
CUA,25.053801,-111.614998,Ciudad Constitución Airport,medium_airport,MEX,MX-BCS,Ciudad Constitución
GUB,28.0261,-114.024002,Guerrero Negro Airport,small_airport,MEX,MX-BCN,Guerrero Negro
UJE,8.928059578,165.76199340000002,Ujae Atoll Airport,small_airport,MHL,MH-UJA,Ujae Atoll
KIO,5.644515,169.119507,Kili Airport,small_airport,MHL,MH-KIL,Kili Island
KWA,8.72012043,167.7319946,Bucholz Army Air Field,medium_airport,MHL,MH-KWA,Kwajalein
MAJ,7.064760207999999,171.2720032,Marshall Islands International Airport,medium_airport,MHL,MH-MAJ,Majuro Atoll
ENT,11.34070015,162.3280029,Eniwetok Airport,small_airport,MHL,MH-ENI,Eniwetok Atoll
UTK,11.222000000000001,169.852005,Utirik Airport,small_airport,MHL,MH-UTI,Utirik Island
MJB,10.283302,170.86900000000003,Mejit Atoll Airport,small_airport,MHL,MH-MEJ,Mejit Atoll
AIM,10.21679974,169.9830017,Ailuk Airport,small_airport,MHL,MH-ALK,Ailuk Island
AUL,8.145279883999999,171.17300419999998,Aur Island Airport,small_airport,MHL,MH-AUR,Aur Atoll
BII,11.5225,165.565002,Enyu Airfield,small_airport,MHL,MH-BIK,Bikini Atoll
JEJ,7.565350056000001,168.9620056,Jeh Airport,small_airport,MHL,MH-ALL,Ailinglapalap Atoll
KBT,8.900560379,170.84399409999997,Kaben Airport,small_airport,MHL,MH-MAL,Kaben
LIK,9.823160000000001,169.307999,Likiep Airport,small_airport,MHL,MH-LIK,Likiep Island
MAV,8.704440117,171.2299957,Maloelap Island Airport,small_airport,MHL,MH-MAL,Maloelap Island
MJE,7.762910000000001,168.26576,Majkin Airport,small_airport,MHL,MH-NMU,Majkin
EJT,6.0404,171.9846,Enejit Airport,small_airport,MHL,MH-MIL,Enejit Island
RNP,11.1572,166.886993,Rongelap Island Airport,small_airport,MHL,MH-RON,Rongelap Island
UIT,5.9092400000000005,169.636993,Jaluit Airport,small_airport,MHL,MH-JAL,Jabor Jaluit Atoll
WJA,7.450833332999999,168.55,Woja Airport,small_airport,MHL,MH-ALL,Woja
WTE,9.458333,170.23861100000002,Wotje Atoll Airport,small_airport,MHL,MH-WTJ,Wotje Atoll
WTO,10.17329979,166.003006,Wotho Island Airport,small_airport,MHL,MH-WTN,Wotho Island
MIJ,6.08333,171.733002,Mili Island Airport,small_airport,MHL,MH-MIL,Mili Island
NDK,5.631669998,168.125,Namorik Atoll Airport,small_airport,MHL,MH-NMK,Namorik Atoll
AIC,7.279422,168.8257,Ailinglaplap Airok Airport,small_airport,MHL,MH-ALL,Bigatyelang Island
SKP,41.961601,21.621401000000002,Skopje International Airport,large_airport,MKD,MK-004,Skopje
OHD,41.18,20.7423,Ohrid St. Paul the Apostle Airport,medium_airport,MKD,MK-003,Ohrid
KYS,14.48120022,-11.40439987,Kayes Dag Dag Airport,medium_airport,MLI,ML-1,
GAQ,16.24839973,-0.005456,Gao Airport,medium_airport,MLI,ML-7,
BKO,12.5335,-7.94994,Modibo Keita International Airport,large_airport,MLI,ML-2,Bamako
TOM,16.73049927,-3.007580042,Timbuktu Airport,medium_airport,MLI,ML-7,Timbuktu
MZI,14.51280022,-4.079559803,Mopti Airport,medium_airport,MLI,ML-5,
MLA,35.857498,14.4775,Malta International Airport,large_airport,MLT,MT-25,Valletta
MOG,20.51679993,99.25679779,Mong Hsat Airport,medium_airport,MMR,MM-17,Mong Hsat
PBU,27.32990074,97.42630005,Putao Airport,medium_airport,MMR,MM-11,Putao
PKK,21.4043,95.11125,Pakhokku Airport,small_airport,MMR,MM-03,Pakhokku
AKY,20.13269997,92.87259674,Sittwe Airport,medium_airport,MMR,MM-16,Sittwe
SNW,18.46069908,94.30010223,Thandwe Airport,medium_airport,MMR,MM-16,Thandwe
THL,20.48380089,99.93540192,Tachileik Airport,medium_airport,MMR,MM-17,Tachileik
NYU,21.17880058,94.93019867,Bagan Airport,small_airport,MMR,MM-04,Nyaung U
BMO,24.268999100000002,97.24620056,Banmaw Airport,small_airport,MMR,MM-11,Banmaw
TVY,14.10389996,98.20359802,Dawei Airport,medium_airport,MMR,MM-05,Dawei
NYT,19.623501,96.20099599999999,Naypyidaw Airport,medium_airport,MMR,MM-04,Pyinmana
HEH,20.74699974,96.79199982,Heho Airport,medium_airport,MMR,MM-17,Heho
KHM,25.98830032,95.67440033,Kanti Airport,small_airport,MMR,MM-01,Kanti
KYP,19.42639923,93.53479767,Kyaukpyu Airport,medium_airport,MMR,MM-16,Kyaukpyu
RGN,16.90730095,96.13320159999999,Yangon International Airport,large_airport,MMR,MM-06,Yangon
LIW,19.69149971,97.21479797,Loikaw Airport,medium_airport,MMR,MM-12,Loikaw
LSH,22.97789955,97.75219727,Lashio Airport,medium_airport,MMR,MM-17,Lashio
MDL,21.70219994,95.97789764,Mandalay International Airport,large_airport,MMR,MM-04,Mandalay
MGZ,12.43980026,98.62149811,Myeik Airport,medium_airport,MMR,MM-05,Mkeik
MYT,25.38360023,97.35189819,Myitkyina Airport,medium_airport,MMR,MM-11,Myitkyina
MNU,16.44470024,97.66069794,Mawlamyine Airport,small_airport,MMR,MM-15,Mawlamyine
KET,21.3015995,99.63600159,Kengtung Airport,medium_airport,MMR,MM-17,Kengtung
KAW,10.04930019,98.53800201,Kawthoung Airport,medium_airport,MMR,MM-05,Kawthoung
MWQ,20.1656,94.941399,Magway Airport,small_airport,MMR,MM-03,Magway
BSX,16.815201000000002,94.7799,Pathein Airport,small_airport,MMR,MM-07,Pathein
TIV,42.40470123,18.72330093,Tivat Airport,medium_airport,MNE,ME-19,Tivat
TGD,42.359402,19.2519,Podgorica Airport,large_airport,MNE,ME-16,Podgorica
AVK,46.25030136,102.802002,Arvaikheer Airport,medium_airport,MNG,MN-055,Arvaikheer
MXV,49.66329956,100.09899899999999,Mörön Airport,medium_airport,MNG,MN-041,Mörön
HVD,47.95410156,91.62819672,Khovd Airport,medium_airport,MNG,MN-043,Khovd
DLZ,43.59170151,104.4300003,Dalanzadgad Airport,medium_airport,MNG,MN-053,Dalanzadgad
ULZ,47.7093,96.5258,Donoi Airport,small_airport,MNG,MN-057,Uliastai
UGA,48.85499954,103.47599790000001,Bulgan Airport,medium_airport,MNG,MN-067,Bulgan
BYN,46.16329956,100.70400240000001,Bayankhongor Airport,medium_airport,MNG,MN-069,Bayankhongor
MXW,45.73809814,106.2689972,Mandalgobi Airport,small_airport,MNG,MN-059,Mandalgobi
LTI,46.37639999,96.22109985,Altai Airport,medium_airport,MNG,MN-065,Altai
ULO,50.066588,91.938273,Ulaangom Airport,small_airport,MNG,MN-046,Ulaangom
ULN,47.843102,106.766998,Chinggis Khaan International Airport,large_airport,MNG,MN-1,Ulan Bator
ROP,14.17430019,145.2429962,Rota International Airport,medium_airport,MNP,MP-U-A,Rota Island
SPN,15.119000000000002,145.729004,Saipan International Airport,medium_airport,MNP,MP-U-A,Saipan Island
VNX,-22.01840019,35.31330109,Vilankulo Airport,medium_airport,MOZ,MZ-I,Vilanculo
BCW,-21.85330009,35.43830109,Benguera Island Airport,medium_airport,MOZ,MZ-I,Benguera Island
TET,-16.10479927,33.64020157,Chingozi Airport,medium_airport,MOZ,MZ-T,Tete
POL,-12.99176216,40.52401352,Pemba Airport,medium_airport,MOZ,MZ-P,Pemba / Porto Amelia
APL,-15.10560036,39.28179932,Nampula Airport,medium_airport,MOZ,MZ-N,Nampula
MPM,-25.920799,32.572601,Maputo Airport,large_airport,MOZ,MZ-MPM,Maputo
BEW,-19.79640007,34.90760039999999,Beira Airport,medium_airport,MOZ,MZ-S,Beira
VPY,-19.15130043,33.42900085,Chimoio Airport,medium_airport,MOZ,MZ-B,Chimoio
INH,-23.87639999,35.40850067,Inhambane Airport,medium_airport,MOZ,MZ-I,Inhambabe
UEL,-17.85549927,36.86909866,Quelimane Airport,medium_airport,MOZ,MZ-Q,Quelimane
VXC,-13.274000000000001,35.2663,Lichinga Airport,medium_airport,MOZ,MZ-A,Lichinga
NDB,20.93309975,-17.03000069,Nouadhibou International Airport,medium_airport,MRT,MR-08,Nouadhibou
NKC,18.31,-15.969722199999998,Nouakchott–Oumtounsy International Airport,large_airport,MRT,MR-NKC,Nouakchott
MNI,16.79140091,-62.19329834,John A. Osborne Airport,medium_airport,MSR,MS-U-A,Gerald's Park
FDF,14.590999599999998,-61.00320053,Martinique Aimé Césaire International Airport,medium_airport,MTQ,MQ-U-A,Fort-de-France
MRU,-20.430201,57.683601,Sir Seewoosagur Ramgoolam International Airport,large_airport,MUS,MU-GP,Port Louis
RRG,-19.7577,63.361000000000004,Sir Charles Gaetan Duval Airport,medium_airport,MUS,MU-VP,Port Mathurin
CMK,-14.30690002,35.13249969,Club Makokola Airport,small_airport,MWI,MW-MG,Club Makokola
BLZ,-15.67910004,34.97399902,Chileka International Airport,medium_airport,MWI,MW-BL,Blantyre
LLW,-13.789400099999998,33.78099823,Lilongwe International Airport,medium_airport,MWI,MW-LI,Lilongwe
ZZU,-11.44470024,34.01179886,Mzuzu Airport,medium_airport,MWI,MW-MZ,Mzuzu
BBN,3.733890057,115.4789963,Bario Airport,medium_airport,MYS,MY-13,Bario
BLG,2.650000095,113.7669983,Belaga Airport,small_airport,MYS,MY-13,Belaga
SZB,3.1305799480000003,101.54900359999999,Sultan Abdul Aziz Shah International Airport,medium_airport,MYS,MY-10,Subang
PKG,4.2447199819999994,100.55300140000001,Pulau Pangkor Airport,small_airport,MYS,MY-08,Pangkor Island
PEN,5.297140121,100.2770004,Penang International Airport,medium_airport,MYS,MY-07,Penang
TGG,5.382639885,103.1029968,Sultan Mahmud Airport,medium_airport,MYS,MY-11,Kuala Terengganu
LGK,6.329730034,99.72869873,Langkawi International Airport,medium_airport,MYS,MY-02,Langkawi
KUL,2.745579958,101.70999909999999,Kuala Lumpur International Airport,large_airport,MYS,MY-14,Kuala Lumpur
JHB,1.6413099999999998,103.66999799999999,Senai International Airport,medium_airport,MYS,MY-01,Johor Bahru
IPH,4.567969799,101.09200290000001,Sultan Azlan Shah Airport,medium_airport,MYS,MY-08,Ipoh
KUA,3.77538991,103.2089996,Kuantan Airport,medium_airport,MYS,MY-06,Kuantan
KBR,6.16685009,102.2929993,Sultan Ismail Petra Airport,medium_airport,MYS,MY-03,Kota Baharu
AOR,6.1896700860000005,100.3980026,Sultan Abdul Halim Airport,medium_airport,MYS,MY-02,Alor Satar
BTU,3.123850107,113.0199966,Bintulu Airport,medium_airport,MYS,MY-13,Bintulu
MZV,4.04832983,114.8050003,Mulu Airport,medium_airport,MYS,MY-13,Mulu
TWU,4.320159912,118.12799840000002,Tawau Airport,medium_airport,MYS,MY-12,Tawau
KUD,6.922500134,116.83599850000002,Kudat Airport,small_airport,MYS,MY-12,Kudat
TOD,2.8181800839999998,104.1600037,Pulau Tioman Airport,medium_airport,MYS,MY-06,Pulau Tioman
TMG,5.40257,118.65763000000001,Tomanggong Airport,small_airport,MYS,MY-12,Tomanggong
LGL,3.4210000039999997,115.1539993,Long Lellang Airport,small_airport,MYS,MY-13,Long Datih
KCH,1.484699965,110.34700009999999,Kuching International Airport,medium_airport,MYS,MY-13,Kuching
SDK,5.9008998870000005,118.0589981,Sandakan Airport,medium_airport,MYS,MY-12,Sandakan
LMN,4.808300018,115.0100021,Limbang Airport,medium_airport,MYS,MY-13,Limbang
MKM,2.90639,112.08000200000001,Mukah Airport,small_airport,MYS,MY-13,Mukah
MUR,4.1789798739999995,114.3290024,Marudi Airport,medium_airport,MYS,MY-13,Marudi
BKM,3.973999977,115.61799620000001,Bakalalan Airport,small_airport,MYS,MY-13,Bakalalan
ODN,3.9670000080000003,115.0500031,Long Seridan Airport,small_airport,MYS,MY-13,Long Seridan
SBW,2.261600018,111.9850006,Sibu Airport,medium_airport,MYS,MY-13,Sibu
LWY,4.84917,115.407997,Lawas Airport,small_airport,MYS,MY-13,Lawas
LBP,3.202,115.4018,Long Banga Airport,small_airport,MYS,MY-13,Long Banga
LDU,5.032249928,118.3239975,Lahad Datu Airport,medium_airport,MYS,MY-12,Lahad Datu
BKI,5.937210082999999,116.0510025,Kota Kinabalu International Airport,medium_airport,MYS,MY-12,Kota Kinabalu
LBU,5.300680161,115.25,Labuan Airport,medium_airport,MYS,MY-15,Labuan
MYY,4.32201004,113.98699950000001,Miri Airport,medium_airport,MYS,MY-13,Miri
DZA,-12.804699900000001,45.28110123,Dzaoudzi Pamandzi International Airport,medium_airport,MYT,YT-U-A,Dzaoudzi
HAL,-19.0285,16.4585,Halali Airport,small_airport,NAM,NA-OT,Halali
LUD,-26.68740082,15.24289989,Luderitz Airport,medium_airport,NAM,NA-KA,Luderitz
OND,-17.878201,15.9526,Ondangwa Airport,medium_airport,NAM,NA-ON,Ondangwa
OMD,-28.5847,16.446699,Oranjemund Airport,medium_airport,NAM,NA-KA,Oranjemund
NDU,-17.956499100000002,19.71940041,Rundu Airport,medium_airport,NAM,NA-KE,Rundu
